"ead > archdesc > arrangement > p","nyhs/ms3147_billie_jean_king.xml",11
"ead > archdesc > arrangement > p","nyhs/ms3199_womens_sports.xml",10
"ead > archdesc > arrangement > p","nyhs/ms319_james_hazen_hyde.xml",8
"ead > archdesc > arrangement > p","nyhs/ms31_b_altman_co.xml",11
"ead > archdesc > arrangement > p","nyhs/ms3202_bernfeld_puppet.xml",8
"ead > archdesc > arrangement > p","nyhs/ms3205_victorian_society_metrony.xml",2
"ead > archdesc > arrangement > p","nyhs/ms3212_p_adem_carroll.xml",6
"ead > archdesc > arrangement > p","nyhs/ms3232_skenazy.xml",3
"ead > archdesc > arrangement > p","nyhs/ms325_irving_olds.xml",7
"ead > archdesc > arrangement > p","nyhs/ms347_foundling_hospital.xml",34
"ead > archdesc > arrangement > p","nyhs/ms438_edgar_nathan.xml",6
"ead > archdesc > arrangement > p","nyhs/ms439_naval_history_society_collection.xml",52
"ead > archdesc > arrangement > p","nyhs/ms443_9_stmarks_church_bowery.xml",6
"ead > archdesc > arrangement > p","nyhs/ms498_provost_marshal_7th_congdist.xml",2
"ead > archdesc > arrangement > p","nyhs/ms556_7th_ny_regiment.xml",17
"ead > archdesc > arrangement > p","nyhs/ms59_bible_fruit_mission.xml",5
"ead > archdesc > arrangement > p","nyhs/ms61_edwin_howland_blashfield.xml",9
"ead > archdesc > arrangement > p","nyhs/ms670_5_alexander_robert_chisolm.xml",6
"ead > archdesc > arrangement > p","nyhs/ms670_6_john_coke_confederate_army.xml",4
"ead > archdesc > arrangement > p","nyhs/ms670_7_confederate_states_collection.xml",3
"ead > archdesc > arrangement > p","nyhs/ms670_9_david_edward_cronin.xml",6
"ead > archdesc > arrangement > p","nyhs/ms672_world_war2_collection.xml",6
"ead > archdesc > arrangement > p","nyhs/ms69_william_oland_bourne.xml",4
"ead > archdesc > arrangement > p","nyhs/ms71_luther_bradish.xml",1
"ead > archdesc > arrangement > p","nyhs/ms72_martha_bradstreet.xml",8
